Node1,Node2,Layer
fra,dza,8443
fra,dza,8451
fra,dza,8459
fra,dza,8462
fra,dza,8471
fra,dza,8472
fra,dza,8481
fra,dza,8482
fra,dza,8484
fra,dza,8510
fra,dza,8710
fra,dza,8720
fra,dza,8731
fra,dza,8732
fra,dza,8742
fra,dza,8743
fra,dza,8744
fra,dza,8745
fra,dza,8748
fra,dza,8811
fra,dza,8813
fra,dza,8821
fra,dza,8822
fra,dza,8841
fra,dza,8842
fra,dza,8851
fra,dza,8852
fra,dza,8921
fra,dza,8924
fra,dza,8928
fra,dza,8932
fra,dza,8942
fra,dza,8947
fra,dza,8952
fra,dza,8959
fra,dza,8960
fra,dza,8983
fra,dza,8993
fra,dza,8996
fra,dza,8997
fra,dza,8998
fra,dza,8999
gab,dza,2472
gab,dza,5224
geo,dza,111
geo,dza,112
geo,dza,224
deu,dza,11
deu,dza,411
deu,dza,412
deu,dza,421
deu,dza,451
deu,dza,548
deu,dza,585
deu,dza,611
deu,dza,619
deu,dza,980
deu,dza,2481
deu,dza,2482
deu,dza,2518
deu,dza,2733
deu,dza,2782
deu,dza,2783
deu,dza,3224
deu,dza,3351
deu,dza,4313
deu,dza,5113
deu,dza,5137
deu,dza,5146
deu,dza,5821
deu,dza,5822
deu,dza,5833
deu,dza,5841
deu,dza,5921
deu,dza,5981
deu,dza,6259
deu,dza,6282
deu,dza,6417
deu,dza,6419
deu,dza,6424
deu,dza,6428
deu,dza,6572
deu,dza,6623
deu,dza,6624
deu,dza,6633
deu,dza,6638
deu,dza,6642
deu,dza,6658
deu,dza,6712
deu,dza,6727
deu,dza,6744
deu,dza,6747
deu,dza,6749
deu,dza,6783
deu,dza,6793
deu,dza,6794
deu,dza,6811
deu,dza,6841
deu,dza,6912
deu,dza,6992
deu,dza,7129
deu,dza,7132
deu,dza,7138
deu,dza,7139
deu,dza,7148
deu,dza,7169
deu,dza,7188
deu,dza,7224
deu,dza,7233
deu,dza,7243
deu,dza,7252
deu,dza,7259
deu,dza,7269
deu,dza,7272
deu,dza,7284
deu,dza,7368
deu,dza,7371
deu,dza,7416
deu,dza,7423
deu,dza,7435
deu,dza,7449
deu,dza,7491
deu,dza,7521
deu,dza,7522
deu,dza,7523
deu,dza,7524
deu,dza,7528
deu,dza,7641
deu,dza,7723
deu,dza,7731
deu,dza,7762
deu,dza,7763
deu,dza,7783
deu,dza,7788
deu,dza,7849
deu,dza,7868
deu,dza,8310
deu,dza,8484
deu,dza,8710
deu,dza,8731
deu,dza,8732
deu,dza,8744
deu,dza,8745
deu,dza,8813
deu,dza,8821
deu,dza,8822
deu,dza,8939
deu,dza,8952
deu,dza,8983
deu,dza,8991
deu,dza,8996
deu,dza,8997
deu,dza,8998
gha,dza,711
grc,dza,412
grc,dza,1211
grc,dza,3345
grc,dza,5417
grc,dza,6412
grc,dza,6413
grc,dza,6415
grc,dza,6612
grc,dza,6822
grc,dza,6991
grc,dza,6996
grc,dza,7414
grc,dza,7731
grc,dza,7752
grc,dza,8459
grc,dza,8939
grc,dza,8942
gin,dza,711
hun,dza,14
hun,dza,251
hun,dza,440
hun,dza,5416
hun,dza,5833
hun,dza,5912
hun,dza,6210
hun,dza,6413
hun,dza,6996
hun,dza,7782
hun,dza,7849
ind,dza,711
ind,dza,752
ind,dza,2225
ind,dza,2238
ind,dza,5113
ind,dza,5231
ind,dza,5232
ind,dza,5413
ind,dza,5530
ind,dza,6114
ind,dza,6514
ind,dza,6517
ind,dza,6519
ind,dza,6522
ind,dza,6531
ind,dza,6642
ind,dza,6781
ind,dza,6996
ind,dza,7139
ind,dza,7243
ind,dza,7245
ind,dza,7284
ind,dza,7491
ind,dza,7493
ind,dza,7511
ind,dza,7599
ind,dza,7783
ind,dza,7788
ind,dza,7810
ind,dza,7831
ind,dza,7849
ind,dza,7853
ind,dza,8841
ind,dza,8931
idn,dza,711
idn,dza,722
idn,dza,752
idn,dza,4312
idn,dza,6341
idn,dza,6342
idn,dza,6513
idn,dza,6514
idn,dza,6516
idn,dza,6522
idn,dza,6643
idn,dza,6644
idn,dza,6842
idn,dza,7525
idn,dza,7638
irn,dza,2238
irl,dza,111
irl,dza,711
irl,dza,6674
irl,dza,6781
irl,dza,7162
irl,dza,7436
irl,dza,7492
irl,dza,8928
irl,dza,8959
ita,dza,411
ita,dza,412
ita,dza,421
ita,dza,440
ita,dza,460
ita,dza,470
ita,dza,483
ita,dza,484
ita,dza,488
ita,dza,542
ita,dza,564
ita,dza,589
ita,dza,612
ita,dza,615
ita,dza,619
ita,dza,730
ita,dza,811
ita,dza,813
ita,dza,914
ita,dza,980
ita,dza,1211
ita,dza,2320
ita,dza,2331
ita,dza,2634
ita,dza,2731
ita,dza,2782
ita,dza,2789
ita,dza,2926
ita,dza,3345
ita,dza,4232
ita,dza,4312
ita,dza,4313
ita,dza,5113
ita,dza,5137
ita,dza,5138
ita,dza,5146
ita,dza,5148
ita,dza,5162
ita,dza,5232
ita,dza,5312
ita,dza,5323
ita,dza,5331
ita,dza,5332
ita,dza,5334
ita,dza,5335
ita,dza,5411
ita,dza,5416
ita,dza,5419
ita,dza,5514
ita,dza,5543
ita,dza,5821
ita,dza,5823
ita,dza,5824
ita,dza,5825
ita,dza,5827
ita,dza,5829
ita,dza,5832
ita,dza,5834
ita,dza,5836
ita,dza,5837
ita,dza,5839
ita,dza,5849
ita,dza,5852
ita,dza,5911
ita,dza,5922
ita,dza,5981
ita,dza,5982
ita,dza,5983
ita,dza,5989
ita,dza,6114
ita,dza,6129
ita,dza,6210
ita,dza,6281
ita,dza,6289
ita,dza,6341
ita,dza,6343
ita,dza,6353
ita,dza,6359
ita,dza,6412
ita,dza,6413
ita,dza,6415
ita,dza,6416
ita,dza,6417
ita,dza,6418
ita,dza,6421
ita,dza,6424
ita,dza,6428
ita,dza,6514
ita,dza,6517
ita,dza,6539
ita,dza,6560
ita,dza,6572
ita,dza,6573
ita,dza,6575
ita,dza,6577
ita,dza,6579
ita,dza,6584
ita,dza,6613
ita,dza,6618
ita,dza,6631
ita,dza,6632
ita,dza,6633
ita,dza,6637
ita,dza,6638
ita,dza,6648
ita,dza,6649
ita,dza,6713
ita,dza,6725
ita,dza,6731
ita,dza,6744
ita,dza,6745
ita,dza,6746
ita,dza,6770
ita,dza,6781
ita,dza,6785
ita,dza,6793
ita,dza,6794
ita,dza,6821
ita,dza,6822
ita,dza,6832
ita,dza,6841
ita,dza,6842
ita,dza,6911
ita,dza,6912
ita,dza,6921
ita,dza,6924
ita,dza,6931
ita,dza,6935
ita,dza,6940
ita,dza,6953
ita,dza,6954
ita,dza,6960
ita,dza,6973
ita,dza,6974
ita,dza,6975
ita,dza,6991
ita,dza,6992
ita,dza,6993
ita,dza,6994
ita,dza,6996
ita,dza,6997
ita,dza,6998
ita,dza,7112
ita,dza,7119
ita,dza,7138
ita,dza,7148
ita,dza,7161
ita,dza,7162
ita,dza,7169
ita,dza,7188
ita,dza,7211
ita,dza,7212
ita,dza,7213
ita,dza,7219
ita,dza,7223
ita,dza,7224
ita,dza,7239
ita,dza,7243
ita,dza,7244
ita,dza,7246
ita,dza,7247
ita,dza,7252
ita,dza,7259
ita,dza,7263
ita,dza,7267
ita,dza,7269
ita,dza,7271
ita,dza,7281
ita,dza,7361
ita,dza,7362
ita,dza,7369
ita,dza,7371
ita,dza,7372
ita,dza,7373
ita,dza,7411
ita,dza,7412
ita,dza,7413
ita,dza,7414
ita,dza,7415
ita,dza,7416
ita,dza,7421
ita,dza,7423
ita,dza,7429
ita,dza,7431
ita,dza,7435
ita,dza,7436
ita,dza,7441
ita,dza,7451
ita,dza,7493
ita,dza,7499
ita,dza,7522
ita,dza,7523
ita,dza,7524
ita,dza,7525
ita,dza,7528
ita,dza,7599
ita,dza,7611
ita,dza,7638
ita,dza,7641
ita,dza,7643
ita,dza,7648
ita,dza,7711
ita,dza,7712
ita,dza,7721
ita,dza,7722
ita,dza,7723
ita,dza,7731
ita,dza,7732
ita,dza,7741
ita,dza,7742
ita,dza,7757
ita,dza,7758
ita,dza,7763
ita,dza,7764
ita,dza,7781
ita,dza,7782
ita,dza,7783
ita,dza,7784
ita,dza,7788
ita,dza,7832
ita,dza,7849
ita,dza,7861
ita,dza,7868
ita,dza,7938
ita,dza,8121
ita,dza,8122
ita,dza,8124
ita,dza,8211
ita,dza,8212
ita,dza,8219
ita,dza,8720
ita,dza,8743
ita,dza,8745
ita,dza,8748
ita,dza,8749
ita,dza,8821
ita,dza,8841
ita,dza,8928
ita,dza,8931
ita,dza,8932
ita,dza,8939
ita,dza,8942
ita,dza,8947
ita,dza,8951
ita,dza,8952
ita,dza,8959
ita,dza,8983
ita,dza,8994
ita,dza,8996
ita,dza,8997
ita,dza,8998
ita,dza,8999
jpn,dza,5911
jpn,dza,6251
jpn,dza,6252
jpn,dza,6259
jpn,dza,6353
jpn,dza,6647
jpn,dza,6782
jpn,dza,6783
jpn,dza,7133
jpn,dza,7269
jpn,dza,7423
jpn,dza,7528
jpn,dza,7643
jpn,dza,7821
jpn,dza,7831
jpn,dza,7832
jpn,dza,8219
jpn,dza,8720
jpn,dza,8813
jpn,dza,8928
jpn,dza,8960
jor,dza,224
jor,dza,2789
jor,dza,5232
jor,dza,5417
jor,dza,5419
jor,dza,5629
jor,dza,5911
jor,dza,5913
jor,dza,5989
jor,dza,6842
jor,dza,7452
jor,dza,8921
jor,dza,8939
kaz,dza,6745
kaz,dza,6746
kaz,dza,6851
kor,dza,5823
kor,dza,5831
kor,dza,5836
kor,dza,6281
kor,dza,6282
kor,dza,6289
kor,dza,6535
kor,dza,6575
kor,dza,6647
kor,dza,6648
kor,dza,6991
kor,dza,7139
kor,dza,7224
kor,dza,7414
kor,dza,7428
kor,dza,7524
kor,dza,7528
kor,dza,7611
kor,dza,7638
kor,dza,7642
kor,dza,7722
kor,dza,7761
kor,dza,7764
kor,dza,7768
kor,dza,7783
kor,dza,7788
kor,dza,7810
kor,dza,7821
kor,dza,7831
kor,dza,7832
kor,dza,7842
kor,dza,7849
kor,dza,7851
kor,dza,7861
kor,dza,8510
kwt,dza,5831
kwt,dza,8922
lva,dza,6732
lbn,dza,6612
lbn,dza,7414
lbn,dza,8921
lbn,dza,8939
lbr,dza,6731
lby,dza,5621
ltu,dza,6517
ltu,dza,7929
mdg,dza,542
mdg,dza,711
mys,dza,2320
mys,dza,4113
mys,dza,4242
mys,dza,4243
mys,dza,4244
mys,dza,4311
mys,dza,4312
mys,dza,5137
mys,dza,5839
mys,dza,6210
mys,dza,6341
mli,dza,541
mrt,dza,341
mrt,dza,342
mex,dza,411
mex,dza,542
mex,dza,6782
mar,dza,5417
mar,dza,5530
mar,dza,5911
mar,dza,6428
nld,dza,11
nld,dza,470
nld,dza,541
nld,dza,545
nld,dza,585
nld,dza,914
nld,dza,2111
nld,dza,2331
nld,dza,3341
nld,dza,5113
nld,dza,5139
nld,dza,5146
nld,dza,5148
nld,dza,5169
nld,dza,5231
nld,dza,5419
nld,dza,5623
nld,dza,5723
nld,dza,5829
nld,dza,5831
nld,dza,5836
nld,dza,5841
nld,dza,5911
nld,dza,6573
nld,dza,6581
nld,dza,6638
nld,dza,6649
nld,dza,7161
nld,dza,7239
nld,dza,7252
nld,dza,7428
nld,dza,7429
nld,dza,7436
nld,dza,7493
nld,dza,7642
nld,dza,7781
nld,dza,7931
nld,dza,7932
nld,dza,7938
nld,dza,8822
nld,dza,8983
nzl,dza,230
nzl,dza,240
nzl,dza,7411
nzl,dza,7649
nga,dza,6252
nga,dza,6259
nor,dza,2512
nor,dza,5989
nor,dza,6411
nor,dza,6954
nor,dza,7449
nor,dza,7641
nor,dza,7643
nor,dza,7741
nor,dza,8748
omn,dza,7810
omn,dza,7821
omn,dza,7832
pak,dza,2929
pak,dza,6582
pan,dza,6612
png,dza,240
per,dza,2875
phl,dza,4243
phl,dza,6514
phl,dza,7712
pol,dza,224
pol,dza,440
pol,dza,3222
pol,dza,5123
pol,dza,5834
pol,dza,5922
pol,dza,6254
pol,dza,6259
pol,dza,6649
pol,dza,6732
pol,dza,6745
pol,dza,7139
pol,dza,7414
pol,dza,7499
pol,dza,7821
pol,dza,8211
prt,dza,589
prt,dza,612
prt,dza,813
prt,dza,1211
prt,dza,2320
prt,dza,2665
prt,dza,6411
prt,dza,6412
prt,dza,6413
prt,dza,6749
prt,dza,6842
prt,dza,6911
prt,dza,7144
prt,dza,7149
prt,dza,7284
prt,dza,7413
prt,dza,7422
prt,dza,7711
prt,dza,7712
prt,dza,7721
prt,dza,7853
prt,dza,8122
prt,dza,8931
rou,dza,430
rou,dza,440
rou,dza,2482
rou,dza,2483
rou,dza,5137
rou,dza,5232
rou,dza,5621
rou,dza,6415
rou,dza,6416
rou,dza,6612
rou,dza,6643
rou,dza,6731
rou,dza,6733
rou,dza,6770
rou,dza,6842
rou,dza,7223
rou,dza,7224
rou,dza,7441
rou,dza,7491
rus,dza,430
rus,dza,819
rus,dza,2483
rus,dza,2517
rus,dza,2784
rus,dza,4236
rus,dza,5137
rus,dza,5224
rus,dza,5232
rus,dza,5621
rus,dza,5622
rus,dza,5623
rus,dza,5629
rus,dza,5832
rus,dza,5834
rus,dza,6411
rus,dza,6413
rus,dza,6415
rus,dza,6416
rus,dza,6418
rus,dza,6644
rus,dza,6716
rus,dza,6731
rus,dza,6732
rus,dza,6733
rus,dza,6744
rus,dza,6745
rus,dza,6746
rus,dza,6749
rus,dza,6770
rus,dza,6851
rus,dza,6924
rus,dza,7139
rus,dza,7162
rus,dza,7413
rus,dza,7422
rus,dza,7491
rus,dza,7643
rus,dza,7649
rus,dza,7849
sau,dza,411
sau,dza,2665
sau,dza,5121
sau,dza,5161
sau,dza,5225
sau,dza,5417
sau,dza,5831
sau,dza,5833
sau,dza,5834
sau,dza,5839
sau,dza,6428
sau,dza,6514
sau,dza,6581
sau,dza,6651
sau,dza,6842
sau,dza,6924
sau,dza,7162
sau,dza,7284
sau,dza,7415
sau,dza,8921
sgp,dza,711
sgp,dza,6954
sgp,dza,7611
svn,dza,2482
svn,dza,5417
svn,dza,6412
svn,dza,6415
svn,dza,6424
svn,dza,6631
svn,dza,7491
svn,dza,7611
svn,dza,7784
svn,dza,7849
zaf,dza,711
zaf,dza,2665
zaf,dza,2666
zaf,dza,2667
zaf,dza,5323
zaf,dza,6252
zaf,dza,6932
zaf,dza,6997
zaf,dza,7162
zaf,dza,7861
zaf,dza,8745
esp,dza,14
esp,dza,224
esp,dza,230
esp,dza,251
esp,dza,342
esp,dza,344
esp,dza,371
esp,dza,421
esp,dza,422
esp,dza,430
esp,dza,452
esp,dza,459
esp,dza,460
esp,dza,470
esp,dza,483
esp,dza,488
esp,dza,546
esp,dza,564
esp,dza,589
esp,dza,612
esp,dza,619
esp,dza,722
esp,dza,751
esp,dza,752
esp,dza,813
esp,dza,814
esp,dza,980
esp,dza,1211
esp,dza,2320
esp,dza,2331
esp,dza,2332
esp,dza,2517
esp,dza,2631
esp,dza,2665
esp,dza,2666
esp,dza,2667
esp,dza,2671
esp,dza,2672
esp,dza,2690
esp,dza,2741
esp,dza,2782
esp,dza,2785
esp,dza,2786
esp,dza,2789
esp,dza,2925
esp,dza,2926
esp,dza,2929
esp,dza,3344
esp,dza,3345
esp,dza,3351
esp,dza,4232
esp,dza,4235
esp,dza,4312
esp,dza,5113
esp,dza,5114
esp,dza,5137
esp,dza,5138
esp,dza,5139
esp,dza,5148
esp,dza,5156
esp,dza,5162
esp,dza,5169
esp,dza,5222
esp,dza,5224
esp,dza,5231
esp,dza,5232
esp,dza,5239
esp,dza,5311
esp,dza,5312
esp,dza,5322
esp,dza,5323
esp,dza,5331
esp,dza,5332
esp,dza,5335
esp,dza,5413
esp,dza,5416
esp,dza,5417
esp,dza,5513
esp,dza,5514
esp,dza,5530
esp,dza,5542
esp,dza,5623
esp,dza,5822
esp,dza,5823
esp,dza,5825
esp,dza,5829
esp,dza,5831
esp,dza,5832
esp,dza,5833
esp,dza,5834
esp,dza,5836
esp,dza,5837
esp,dza,5839
esp,dza,5911
esp,dza,5912
esp,dza,5913
esp,dza,5914
esp,dza,5921
esp,dza,5922
esp,dza,5983
esp,dza,5989
esp,dza,6123
esp,dza,6210
esp,dza,6281
esp,dza,6289
esp,dza,6343
esp,dza,6353
esp,dza,6411
esp,dza,6412
esp,dza,6413
esp,dza,6415
esp,dza,6417
esp,dza,6418
esp,dza,6419
esp,dza,6421
esp,dza,6422
esp,dza,6424
esp,dza,6513
esp,dza,6514
esp,dza,6516
esp,dza,6517
esp,dza,6552
esp,dza,6560
esp,dza,6571
esp,dza,6572
esp,dza,6573
esp,dza,6575
esp,dza,6577
esp,dza,6581
esp,dza,6612
esp,dza,6613
esp,dza,6623
esp,dza,6624
esp,dza,6633
esp,dza,6635
esp,dza,6637
esp,dza,6638
esp,dza,6647
esp,dza,6649
esp,dza,6651
esp,dza,6652
esp,dza,6658
esp,dza,6725
esp,dza,6733
esp,dza,6744
esp,dza,6746
esp,dza,6747
esp,dza,6749
esp,dza,6770
esp,dza,6793
esp,dza,6794
esp,dza,6822
esp,dza,6841
esp,dza,6842
esp,dza,6911
esp,dza,6912
esp,dza,6921
esp,dza,6924
esp,dza,6940
esp,dza,6991
esp,dza,6992
esp,dza,6996
esp,dza,6997
esp,dza,6998
esp,dza,7133
esp,dza,7138
esp,dza,7162
esp,dza,7211
esp,dza,7234
esp,dza,7239
esp,dza,7243
esp,dza,7244
esp,dza,7245
esp,dza,7247
esp,dza,7248
esp,dza,7252
esp,dza,7259
esp,dza,7263
esp,dza,7264
esp,dza,7269
esp,dza,7272
esp,dza,7281
esp,dza,7283
esp,dza,7284
esp,dza,7361
esp,dza,7362
esp,dza,7367
esp,dza,7369
esp,dza,7372
esp,dza,7373
esp,dza,7412
esp,dza,7413
esp,dza,7414
esp,dza,7415
esp,dza,7416
esp,dza,7422
esp,dza,7429
esp,dza,7431
esp,dza,7439
esp,dza,7442
esp,dza,7452
esp,dza,7492
esp,dza,7493
esp,dza,7499
esp,dza,7599
esp,dza,7641
esp,dza,7642
esp,dza,7649
esp,dza,7712
esp,dza,7721
esp,dza,7722
esp,dza,7731
esp,dza,7742
esp,dza,7751
esp,dza,7758
esp,dza,7761
esp,dza,7764
esp,dza,7781
esp,dza,7782
esp,dza,7784
esp,dza,7788
esp,dza,7810
esp,dza,7822
esp,dza,7849
esp,dza,7853
esp,dza,7861
esp,dza,7919
esp,dza,7932
esp,dza,8121
esp,dza,8122
esp,dza,8124
esp,dza,8211
esp,dza,8212
esp,dza,8219
esp,dza,8310
esp,dza,8429
esp,dza,8442
esp,dza,8720
esp,dza,8742
esp,dza,8743
esp,dza,8748
esp,dza,8924
esp,dza,8928
esp,dza,8931
esp,dza,8935
esp,dza,8939
esp,dza,8942
esp,dza,8947
esp,dza,8952
esp,dza,8959
esp,dza,8994
esp,dza,8996
lka,dza,751
sdn,dza,2929
swe,dza,2482
swe,dza,2483
swe,dza,2517
swe,dza,2519
swe,dza,2690
swe,dza,4313
swe,dza,6413
swe,dza,6421
swe,dza,6996
swe,dza,7362
swe,dza,7369
swe,dza,7491
swe,dza,7641
swe,dza,7763
swe,dza,7764
swe,dza,8720
swe,dza,8748
swe,dza,8812
swe,dza,8983
che,dza,224
che,dza,240
che,dza,542
che,dza,612
che,dza,2631
che,dza,2690
che,dza,2929
che,dza,5113
che,dza,5311
che,dza,5312
che,dza,5826
che,dza,5829
che,dza,5831
che,dza,5841
che,dza,5849
che,dza,5912
che,dza,6259
che,dza,6289
che,dza,6413
che,dza,6512
che,dza,6516
che,dza,6781
che,dza,6842
che,dza,6931
che,dza,7111
che,dza,7138
che,dza,7139
che,dza,7149
che,dza,7212
che,dza,7264
che,dza,7367
che,dza,7373
che,dza,7414
che,dza,7436
che,dza,7439
che,dza,7441
che,dza,7442
che,dza,7452
che,dza,7528
che,dza,7599
che,dza,7641
che,dza,7643
che,dza,7711
che,dza,7731
che,dza,7742
che,dza,7763
che,dza,7764
che,dza,7929
che,dza,8510
che,dza,8741
che,dza,8744
che,dza,8745
che,dza,8749
che,dza,8821
che,dza,8822
che,dza,8959
che,dza,8983
syr,dza,586
syr,dza,752
syr,dza,2238
syr,dza,2631
syr,dza,3344
syr,dza,3345
syr,dza,5417
syr,dza,5839
syr,dza,6531
syr,dza,6532
syr,dza,6534
syr,dza,6535
syr,dza,6552
syr,dza,6560
syr,dza,6584
syr,dza,7234
syr,dza,7272
syr,dza,7429
syr,dza,8439
syr,dza,8443
syr,dza,8510
syr,dza,8921
syr,dza,8924
tjk,dza,422
tjk,dza,5831
tjk,dza,6281
tjk,dza,6514
tjk,dza,6535
tjk,dza,6951
tjk,dza,7849
tjk,dza,8441
tjk,dza,8462
tjk,dza,8939
tha,dza,421
tha,dza,6522
tha,dza,6535
tha,dza,6911
tha,dza,7284
tha,dza,7849
tha,dza,8441
tha,dza,8462
tun,dza,488
tun,dza,980
tun,dza,4312
tun,dza,5138
tun,dza,5231
tun,dza,5232
tun,dza,5334
tun,dza,5417
tun,dza,5629
tun,dza,5833
tun,dza,5835
tun,dza,5839
tun,dza,5922
tun,dza,5989
tun,dza,6251
tun,dza,6412
tun,dza,6413
tun,dza,6417
tun,dza,6428
tun,dza,6514
tun,dza,6516
tun,dza,6612
tun,dza,6631
tun,dza,6770
tun,dza,6822
tun,dza,6842
tun,dza,6991
tun,dza,6994
tun,dza,6996
tun,dza,7149
tun,dza,7263
tun,dza,7272
tun,dza,7415
tun,dza,7416
tun,dza,7436
tun,dza,7452
tun,dza,7499
tun,dza,7599
tun,dza,7712
tun,dza,7751
tun,dza,7783
tun,dza,7849
tun,dza,8219
tun,dza,8931
tun,dza,8983
tur,dza,460
tur,dza,546
tur,dza,577
tur,dza,589
tur,dza,752
tur,dza,914
tur,dza,2225
tur,dza,2238
tur,dza,2633
tur,dza,2665
tur,dza,2785
tur,dza,2789
tur,dza,3351
tur,dza,5139
tur,dza,5231
tur,dza,5334
tur,dza,5335
tur,dza,5417
tur,dza,5541
tur,dza,5543
tur,dza,5823
tur,dza,5832
tur,dza,5834
tur,dza,5839
tur,dza,5842
tur,dza,5981
tur,dza,5989
tur,dza,6210
tur,dza,6254
tur,dza,6259
tur,dza,6289
tur,dza,6343
tur,dza,6349
tur,dza,6353
tur,dza,6413
tur,dza,6418
tur,dza,6421
tur,dza,6428
tur,dza,6514
tur,dza,6516
tur,dza,6521
tur,dza,6522
tur,dza,6531
tur,dza,6534
tur,dza,6552
tur,dza,6560
tur,dza,6573
tur,dza,6581
tur,dza,6583
tur,dza,6584
tur,dza,6589
tur,dza,6596
tur,dza,6612
tur,dza,6642
tur,dza,6644
tur,dza,6647
tur,dza,6651
tur,dza,6652
tur,dza,6731
tur,dza,6732
tur,dza,6733
tur,dza,6744
tur,dza,6745
tur,dza,6746
tur,dza,6749
tur,dza,6770
tur,dza,6782
tur,dza,6783
tur,dza,6822
tur,dza,6842
tur,dza,6911
tur,dza,6921
tur,dza,6931
tur,dza,6940
tur,dza,6973
tur,dza,6974
tur,dza,6991
tur,dza,6994
tur,dza,6996
tur,dza,7139
tur,dza,7212
tur,dza,7213
tur,dza,7243
tur,dza,7245
tur,dza,7247
tur,dza,7252
tur,dza,7264
tur,dza,7271
tur,dza,7272
tur,dza,7281
tur,dza,7284
tur,dza,7361
tur,dza,7362
tur,dza,7367
tur,dza,7373
tur,dza,7413
tur,dza,7414
tur,dza,7415
tur,dza,7428
tur,dza,7431
tur,dza,7436
tur,dza,7441
tur,dza,7442
tur,dza,7452
tur,dza,7491
tur,dza,7493
tur,dza,7499
tur,dza,7611
tur,dza,7649
tur,dza,7721
tur,dza,7731
tur,dza,7751
tur,dza,7752
tur,dza,7758
tur,dza,7761
tur,dza,7781
tur,dza,7783
tur,dza,7788
tur,dza,7810
tur,dza,7821
tur,dza,7831
tur,dza,7849
tur,dza,7853
tur,dza,8121
tur,dza,8211
tur,dza,8423
tur,dza,8429
tur,dza,8439
tur,dza,8441
tur,dza,8451
tur,dza,8459
tur,dza,8462
tur,dza,8463
tur,dza,8471
tur,dza,8472
tur,dza,8482
tur,dza,8743
tur,dza,8931
tur,dza,8939
tur,dza,8998
tkm,dza,6513
gbr,dza,240
gbr,dza,430
gbr,dza,564
gbr,dza,980
gbr,dza,1124
gbr,dza,2782
gbr,dza,3221
gbr,dza,3232
gbr,dza,5121
gbr,dza,5156
gbr,dza,5162
gbr,dza,5225
gbr,dza,5232
gbr,dza,5411
gbr,dza,5414
gbr,dza,5513
gbr,dza,5622
gbr,dza,5623
gbr,dza,5826
gbr,dza,5836
gbr,dza,5911
gbr,dza,5912
gbr,dza,5913
gbr,dza,5914
gbr,dza,5981
gbr,dza,5982
gbr,dza,6253
gbr,dza,6353
gbr,dza,6412
gbr,dza,6577
gbr,dza,6596
gbr,dza,6641
gbr,dza,6649
gbr,dza,6716
gbr,dza,6727
gbr,dza,6744
gbr,dza,6782
gbr,dza,6785
gbr,dza,6793
gbr,dza,6911
gbr,dza,6921
gbr,dza,6931
gbr,dza,6960
gbr,dza,6997
gbr,dza,7132
gbr,dza,7144
gbr,dza,7161
gbr,dza,7245
gbr,dza,7251
gbr,dza,7263
gbr,dza,7421
gbr,dza,7428
gbr,dza,7441
gbr,dza,7521
gbr,dza,7522
gbr,dza,7524
gbr,dza,7525
gbr,dza,7591
gbr,dza,7638
gbr,dza,7711
gbr,dza,7721
gbr,dza,7731
gbr,dza,7742
gbr,dza,7757
gbr,dza,7763
gbr,dza,7781
gbr,dza,7849
gbr,dza,8124
gbr,dza,8211
gbr,dza,8219
gbr,dza,8429
gbr,dza,8463
gbr,dza,8821
gbr,dza,8942
ukr,dza,4236
ukr,dza,6623
ukr,dza,6644
ukr,dza,6727
ukr,dza,6731
ukr,dza,6732
ukr,dza,6733
ukr,dza,6744
ukr,dza,6745
ukr,dza,6746
ukr,dza,6747
ukr,dza,6749
ukr,dza,7367
ukr,dza,7929
are,dza,914
are,dza,3345
are,dza,5417
are,dza,5541
are,dza,5831
are,dza,5839
are,dza,5989
are,dza,6252
are,dza,6259
are,dza,6353
are,dza,6519
are,dza,6522
are,dza,6531
are,dza,6534
are,dza,6535
are,dza,6581
are,dza,6583
are,dza,6584
are,dza,6612
are,dza,6651
are,dza,6652
are,dza,6991
are,dza,7112
are,dza,7149
are,dza,7162
are,dza,7234
are,dza,7243
are,dza,7284
are,dza,7414
are,dza,7415
are,dza,7611
are,dza,7649
are,dza,7721
are,dza,7783
are,dza,7821
are,dza,7849
are,dza,8124
are,dza,8212
are,dza,8310
are,dza,8439
are,dza,8459
are,dza,8462
are,dza,8931
are,dza,8939
are,dza,8942
are,dza,8998
ury,dza,111
ury,dza,112
usa,dza,240
usa,dza,411
usa,dza,440
usa,dza,542
usa,dza,611
usa,dza,813
usa,dza,2224
usa,dza,2517
usa,dza,2518
usa,dza,2732
usa,dza,2733
usa,dza,2873
usa,dza,2881
usa,dza,2925
usa,dza,3222
usa,dza,5148
usa,dza,5155
usa,dza,5721
usa,dza,5827
usa,dza,5843
usa,dza,5913
usa,dza,5981
usa,dza,6353
usa,dza,6412
usa,dza,6589
usa,dza,6649
usa,dza,6785
usa,dza,6911
usa,dza,6931
usa,dza,6935
usa,dza,6953
usa,dza,6954
usa,dza,6992
usa,dza,7129
usa,dza,7162
usa,dza,7163
usa,dza,7188
usa,dza,7239
usa,dza,7422
usa,dza,7428
usa,dza,7429
usa,dza,7434
usa,dza,7439
usa,dza,7449
usa,dza,7451
usa,dza,7491
usa,dza,7518
usa,dza,7523
usa,dza,7621
usa,dza,7638
usa,dza,7648
usa,dza,7762
usa,dza,7781
usa,dza,7822
usa,dza,7923
usa,dza,7924
usa,dza,8429
usa,dza,8732
usa,dza,8741
usa,dza,8811
ven,dza,6954
